Time,End_time,Duration_s,Flow_Lmin,Litros_totales,Dispositivo
1562180770,1562181130,360,0.72,4.319999999999999,inodoro
1562180880,1562181240,360,0.72,4.319999999999999,inodoro
1562183271,1562183284,13,2.845,0.629,lavaplatos
1562183375,1562183442,67,1.5461538461538462,0.499,lavamanos
1562191850,1562191906,56,1.344705882352941,0.541,lavamanos
1562193019,1562193681,662,1.0075,1.745,lavamanos
1562217802,1562217811,9,0.93,0.074,lavaplatos
1562218157,1562218931,774,1.223181818181818,1.931,lavamanos
1562218311,1562219686,1375,3.620084745762712,19.198,ducha
1562219587,1562219947,360,0.72,4.319999999999999,inodoro
1562219615,1562221355,1740,1.5085714285714285,0.401,lavaplatos
1562219824,1562220758,934,0.9888,2.428,lavamanos
1562221566,1562221926,360,0.72,4.319999999999999,inodoro
1562261231,1562262541,1310,2.2577142857142856,2.542,lavaplatos
1562266723,1562267150,427,1.768695652173913,0.718,lavamanos
1562268162,1562268195,33,0.4049999999999999,0.106,lavamanos
1562268534,1562268580,46,3.259285714285714,1.941,lavaplatos
1562269796,1562270156,360,0.72,4.319999999999999,inodoro
1562306655,1562306867,212,1.58625,8.908,lavaplatos
1562308174,1562308534,360,0.72,4.319999999999999,inodoro
1562309700,1562310590,890,1.0894736842105264,5.926,lavamanos
1562339279,1562339639,360,0.72,4.319999999999999,inodoro
1562358538,1562358898,360,0.72,4.319999999999999,inodoro
1562358586,1562358602,16,0.375,0.103,lavamanos
1562395502,1562395862,360,0.72,4.319999999999999,inodoro
1562396119,1562396479,360,0.72,4.319999999999999,inodoro
1562396447,1562396609,162,1.51,2.928,lavaplatos
1562396794,1562396849,55,0.12,0.112,lavamanos
1562400319,1562400321,2,1.2799999999999998,0.064,lavaplatos
1562400475,1562400489,14,0.8228571428571427,0.207,lavamanos
1562400678,1562401038,360,0.72,4.319999999999999,inodoro
1562403324,1562403331,7,0.84,0.1,lavamanos
1562406239,1562406273,34,1.46,0.283,lavamanos
1562406871,1562407033,162,1.5174193548387096,2.243,lavaplatos
1562408079,1562408439,360,0.72,4.319999999999999,inodoro
1562410515,1562410555,40,1.5719999999999998,0.476,lavamanos
1562413456,1562413516,60,2.664705882352941,0.904,lavamanos
1562414643,1562414831,188,4.729887640449438,14.953,ducha
1562424975,1562424977,2,0.84,0.042,lavaplatos
1562425013,1562425373,360,0.72,4.319999999999999,inodoro
1562427262,1562427290,28,1.44,2.292,lavamanos
1562427844,1562427892,48,1.9107692307692308,1.694,lavaplatos
1562433296,1562434318,1022,2.0,0.54,lavaplatos
1562434461,1562434821,360,0.72,4.319999999999999,inodoro
1562435877,1562436007,130,1.0564285714285715,1.148,lavamanos
1562436554,1562436571,17,1.6411764705882352,0.471,lavaplatos
1562436650,1562436664,14,0.7885714285714285,0.197,lavamanos
1562439091,1562439102,11,1.8654545454545453,0.378,lavamanos
1562439419,1562443026,3607,2.280621761658031,14.0,lavaplatos
1562439823,1562439939,116,5.449999999999999,6.193,lavamanos
1562441079,1562441079,1,0.36,0.006,lavamanos
1562442676,1562442984,308,5.114338235294118,26.448,ducha
1562442927,1562443290,363,2.638153846153846,3.109,lavamanos
1562448787,1562449560,773,0.774,0.588,lavamanos
1562449154,1562449306,152,6.02,15.321,ducha
1562449568,1562449928,360,0.72,4.319999999999999,inodoro
1562467222,1562467582,360,0.72,4.319999999999999,inodoro
1562467593,1562467633,40,2.0342857142857143,0.795,lavamanos
1562485873,1562486233,360,0.72,4.319999999999999,inodoro
1562486301,1562487673,1372,1.835,0.375,lavaplatos
1562492248,1562492608,360,0.72,4.319999999999999,inodoro
1562496202,1562499035,2833,1.7331818181818182,7.397,lavaplatos
1562497304,1562497664,360,0.72,4.319999999999999,inodoro
1562501342,1562504164,2822,2.515384615384615,8.408,lavaplatos
1562504590,1562504950,360,0.72,4.319999999999999,inodoro
1562505189,1562505191,2,0.56,0.028,lavamanos
1562505309,1562505669,360,0.72,4.319999999999999,inodoro
1562510324,1562510399,75,3.963333333333333,5.054,ducha
1562510623,1562510635,12,1.189090909090909,0.24,lavamanos
1562513308,1562513341,33,3.32,0.598,lavamanos
1562516799,1562518315,1516,2.043809523809524,19.354,lavaplatos
1562518794,1562519121,327,2.796705882352941,5.451,lavamanos
1562520146,1562522478,2332,1.6032558139534885,24.962,lavaplatos
1562523170,1562523530,360,0.72,4.319999999999999,inodoro
1562526011,1562526042,31,0.7333333333333333,0.172,lavamanos
1562530818,1562530839,21,0.8171428571428571,0.299,lavamanos
1562565679,1562566775,1096,2.611428571428572,15.016,lavaplatos
1562567265,1562567688,423,6.025263157894736,42.447,ducha
1562567309,1562567586,277,3.076,3.403,lavamanos
1562568250,1562568263,13,1.015,0.225,lavamanos
1562569157,1562569657,500,0.8921739130434783,0.504,lavamanos
1562569805,1562570165,360,0.72,4.319999999999999,inodoro
1562603598,1562603688,90,2.7675,6.255,lavaplatos
1562605947,1562606307,360,0.72,4.319999999999999,inodoro
1562606592,1562606600,8,0.765,0.106,lavamanos
1562607511,1562607619,108,3.5137864077669905,6.469,ducha
1562607553,1562607553,1,0.36,0.006,lavamanos
1562607864,1562608224,360,0.72,4.319999999999999,inodoro
1562610132,1562610547,415,3.4153333333333333,5.487,lavamanos
1562617452,1562617488,36,1.5759999999999998,0.467,lavamanos
1562618147,1562618507,360,0.72,4.319999999999999,inodoro
1562618248,1562618254,6,0.71,0.073,lavamanos
1562654072,1562654085,13,1.656,0.156,lavaplatos
1562661906,1562661918,12,1.825,0.407,lavaplatos
1562671261,1562671621,360,0.72,4.319999999999999,inodoro
1562673353,1562673371,18,2.09,0.432,lavaplatos
1562676418,1562676964,546,2.148,7.144,lavamanos
1562676972,1562677791,819,3.716037735849056,10.241,ducha
1562677835,1562678239,404,1.5234782608695652,0.732,lavamanos
1562708989,1562709026,37,0.9109090909090908,0.241,lavamanos
1562712360,1562719095,6735,0.12,2.076,ducha
1562725561,1562728380,2819,0.285,3.851,ducha
1562735270,1562735441,171,1.46,4.743,lavaplatos
1562738561,1562738921,360,0.72,4.319999999999999,inodoro
1562739363,1562741000,1637,0.8181818181818181,1.847,lavamanos
1562739428,1562739788,360,0.72,4.319999999999999,inodoro
1562739635,1562739867,232,5.876164383561644,22.781,ducha
1562762863,1562762909,46,3.469090909090909,0.787,lavamanos
1562762932,1562766661,3729,3.675145631067961,8.984,lavaplatos
1562767261,1562767398,137,2.25,2.916,lavamanos
1562769233,1562772101,2868,2.190828729281768,55.485,lavaplatos
1562772549,1562772742,193,2.0554838709677417,5.934,lavamanos
1562773975,1562775157,1182,2.387837837837838,6.622,lavaplatos
1562774305,1562774696,391,1.6307692307692307,1.239,lavamanos
1562775463,1562775515,52,1.4342857142857142,0.595,lavamanos
1562778689,1562779049,360,0.72,4.319999999999999,inodoro
1562780307,1562780703,396,1.302857142857143,2.703,lavamanos
1562780646,1562780779,133,5.35344,11.843,ducha
1562783160,1562783193,33,0.765,0.206,lavamanos
1562783369,1562784289,920,1.6075862068965516,3.242,lavaplatos
1562786370,1562792365,5995,3.2148051948051948,26.641,lavaplatos
1562787204,1562787204,1,3.78,0.063,lavamanos
1562787204,1562789651,2447,11.37,0.379,ducha
1562789651,1562789651,1,19.26,0.321,lavamanos
1562793725,1562794085,360,0.72,4.319999999999999,inodoro
1562795454,1562795776,322,1.8059016393442624,7.063,lavaplatos
1562795622,1562795642,20,4.877142857142857,1.152,lavamanos
1562796993,1562797001,8,0.99,0.134,lavamanos
1562798778,1562798791,13,3.83,0.77,lavamanos
1562801170,1562805303,4133,3.1278916827853,62.831,lavaplatos
1562804478,1562804838,360,0.72,4.319999999999999,inodoro
1562805596,1562805822,226,1.017391304347826,0.448,lavamanos
1562825123,1562827510,2387,1.440909090909091,3.839,lavamanos
1562827828,1562828188,360,0.72,4.319999999999999,inodoro
1562828157,1562828303,146,1.12125,2.207,lavaplatos
1562874481,1562874831,350,0.96,0.669,lavamanos
1562874523,1562874940,417,1.3282758620689654,7.569,lavaplatos
1562876561,1562877024,463,1.1921739130434783,0.612,lavamanos
1562891053,1562891053,1,0.36,0.006,lavamanos
1562899079,1562899390,311,2.217196261682243,7.814,lavamanos
1562899496,1562902737,3241,0.1714285714285714,4.21,ducha
1562901447,1562902737,1290,4.010649350649351,6.493,lavamanos
1562914785,1562914797,12,1.6849999999999998,0.339,lavaplatos
1562914817,1562915412,595,1.1320481927710844,1.712,lavamanos
1562915545,1562915877,332,4.204012738853503,23.327,ducha
1562917364,1562917819,455,1.0305882352941176,1.375,lavamanos
1562917881,1562918241,360,0.72,4.319999999999999,inodoro
1562927398,1562927404,6,0.8999999999999999,0.092,lavamanos
1562927756,1562927758,2,0.78,0.039,lavaplatos
1562928566,1562928835,269,1.8046153846153845,8.126,lavamanos
1562946422,1562946432,10,1.566,0.294,lavamanos
1562950013,1562950020,7,5.43,0.724,lavaplatos
1562951652,1562951691,39,0.96,0.294,lavamanos
1562953978,1562955134,1156,2.6557894736842105,21.895,lavaplatos
1562957757,1562958334,577,1.3552,3.732,lavamanos
1562960671,1562961031,360,0.72,4.319999999999999,inodoro
1562960719,1562960779,60,2.26,1.755,lavamanos
1562960771,1562960920,149,5.362127659574467,13.366,ducha
1562961626,1562961967,341,0.6626086956521738,1.026,lavamanos
1562962204,1562962564,360,0.72,4.319999999999999,inodoro
1562962272,1562962632,360,0.72,4.319999999999999,inodoro
1562973869,1562973890,21,0.8652631578947367,0.306,lavamanos
1563004640,1563004663,23,2.28,0.3,lavaplatos
1563010029,1563011528,1499,2.220701754385965,12.305,lavamanos
1563013588,1563013589,1,0.6,0.02,lavamanos
1563014758,1563014934,176,1.223076923076923,1.237,lavaplatos
1563050776,1563051136,360,0.72,4.319999999999999,inodoro
1563065661,1563065848,187,3.683050847457627,11.536,ducha
1563066005,1563066076,71,1.7968421052631578,1.572,lavamanos
1563072171,1563072175,4,0.816,0.068,lavamanos
1563092797,1563092864,67,2.695238095238095,3.018,lavamanos
1563094757,1563094832,75,2.8491891891891887,2.095,lavamanos
1563098813,1563099065,252,1.443,0.718,lavamanos
1563099060,1563099236,176,1.4466666666666663,0.85,lavaplatos
1563101128,1563101488,360,0.72,4.319999999999999,inodoro
1563102206,1563104068,1862,1.827391304347826,5.391,lavaplatos
1563104613,1563104973,360,0.72,4.319999999999999,inodoro
1563109486,1563109846,360,0.72,4.319999999999999,inodoro
1563109582,1563115455,5873,2.311319648093842,60.237,lavaplatos
1563115721,1563115738,17,0.963529411764706,0.291,lavamanos
1563118609,1563118616,7,0.63,0.084,lavamanos
1563119323,1563119683,360,0.72,4.319999999999999,inodoro
1563121136,1563121251,115,2.568,2.457,lavamanos
1563129915,1563130986,1071,5.156750000000001,66.505,ducha
1563129943,1563130006,63,2.4709090909090907,1.942,lavamanos
1563130737,1563130975,238,0.9266666666666666,1.337,lavamanos
1563131638,1563131890,252,1.3044444444444443,0.773,lavamanos
1563132641,1563132655,14,0.9323076923076924,0.219,lavamanos
1563133010,1563134121,1111,2.3194082840236687,9.8,lavaplatos
1563133693,1563134245,552,3.5565,2.631,lavamanos
1563146673,1563147764,1091,3.8105454545454553,40.125,lavaplatos
1563148895,1563149716,821,0.9163636363636364,2.714,lavamanos
1563169536,1563169543,7,0.8571428571428572,0.104,lavamanos
1563175373,1563175403,30,1.368,0.272,lavaplatos
1563175748,1563175938,190,1.6701030927835052,5.263,lavamanos
1563176590,1563176975,385,1.2518181818181815,0.578,lavamanos
1563177124,1563177484,360,0.72,4.319999999999999,inodoro
1563179086,1563179124,38,0.96,0.245,lavamanos
1563210805,1563211165,360,0.72,4.319999999999999,inodoro
1563211529,1563211889,360,0.72,4.319999999999999,inodoro
1563214467,1563214827,360,0.72,4.319999999999999,inodoro
1563222799,1563223159,360,0.72,4.319999999999999,inodoro
1563257508,1563257868,360,0.72,4.319999999999999,inodoro
1563262458,1563262818,360,0.72,4.319999999999999,inodoro
1563264886,1563265246,360,0.72,4.319999999999999,inodoro
1563269978,1563269981,3,0.6599999999999999,0.044,lavamanos
1563269993,1563269999,6,0.84,0.054,lavaplatos
1563270009,1563270369,360,0.72,4.319999999999999,inodoro
1563275498,1563277045,1547,1.872923076923077,7.459,lavaplatos
1563275635,1563275665,30,0.6399999999999999,0.114,lavamanos
1563276308,1563276358,50,2.927142857142857,1.037,lavamanos
1563276487,1563276847,360,0.72,4.319999999999999,inodoro
1563277069,1563277429,360,0.72,4.319999999999999,inodoro
1563277729,1563277742,13,1.48,0.356,lavamanos
1563280055,1563280094,39,1.1133333333333333,0.345,lavamanos
1563281034,1563281076,42,1.23,0.308,lavamanos
1563281078,1563281798,720,1.6427027027027026,1.29,lavaplatos
1563286519,1563287077,558,1.5278947368421052,3.266,lavamanos
1563291696,1563292244,548,0.96,0.176,lavamanos
1563294472,1563295048,576,2.571875,4.347,lavamanos
1563294680,1563295040,360,0.72,4.319999999999999,inodoro
1563298749,1563298835,86,0.7875,0.365,lavamanos
1563300249,1563300255,6,2.22,0.259,lavaplatos
1563301711,1563302006,295,5.027380952380953,23.851,ducha
1563301811,1563301864,53,4.191428571428571,2.636,lavamanos
1563302601,1563302607,6,1.4,0.142,lavamanos
1563314502,1563314862,360,0.72,4.319999999999999,inodoro
1563316256,1563316948,692,0.9019354838709678,0.503,lavamanos
1563343415,1563344071,656,1.9166666666666663,0.869,lavaplatos
1563344288,1563344307,19,0.8717647058823529,0.271,lavamanos
1563344956,1563345362,406,0.8450847457627119,1.998,lavamanos
1563346830,1563347144,314,1.2046153846153846,0.407,lavamanos
1563347305,1563347310,5,0.12,0.012,lavaplatos
1563385009,1563385119,110,1.8066666666666664,1.301,lavamanos
1563385651,1563385751,100,4.347157894736841,7.293,ducha
1563406940,1563407206,266,0.8474999999999999,0.239,lavamanos
1563425115,1563425118,3,0.375,0.025,lavamanos
1563428830,1563429838,1008,1.8793548387096772,2.861,lavaplatos
1563428853,1563428871,18,0.6599999999999999,0.065,lavamanos
1563430201,1563430217,16,0.8325,0.224,lavamanos
1563432143,1563432185,42,1.4625,0.477,lavamanos
1563433415,1563433815,400,0.8657142857142857,0.215,lavamanos
1563433987,1563434852,865,1.182,5.736,lavaplatos
1563436201,1563436561,360,0.72,4.319999999999999,inodoro
1563436958,1563437007,49,1.1863636363636365,0.511,lavamanos
1563439371,1563441988,2617,1.237741935483871,3.922,lavaplatos
1563440501,1563440520,19,0.6966666666666667,0.229,lavamanos
1563443907,1563444707,800,2.05,6.953,lavaplatos
1563448190,1563448201,11,2.4709090909090907,0.504,lavaplatos
1563448696,1563448960,264,1.0458227848101265,2.445,lavamanos
1563449628,1563449732,104,1.0753846153846154,0.788,lavamanos
1563474613,1563474623,10,1.0575,0.147,lavaplatos
1563474838,1563474935,97,1.08,1.365,lavamanos
1563474947,1563475023,76,4.538571428571428,5.802,ducha
1563520113,1563520473,360,0.72,4.319999999999999,inodoro
1563564412,1563564413,1,0.39,0.013,lavamanos
1563564475,1563569826,5351,1.783117870722433,30.959,lavaplatos
1563564486,1563564846,360,0.72,4.319999999999999,inodoro
1563570570,1563570586,16,0.892,0.243,lavamanos
1563603211,1563603239,28,1.6694117647058824,0.661,lavaplatos
1563606504,1563606864,360,0.72,4.319999999999999,inodoro
1563621336,1563621404,68,1.2742857142857142,2.332,lavaplatos
1563635860,1563636220,360,0.72,4.319999999999999,inodoro
1563636423,1563636783,360,0.72,4.319999999999999,inodoro
1563639111,1563639576,465,1.806315789473684,3.873,lavaplatos
1563665449,1563665809,360,0.72,4.319999999999999,inodoro
1563689482,1563689842,360,0.72,4.319999999999999,inodoro
1563691839,1563692199,360,0.72,4.319999999999999,inodoro
1563722452,1563722455,3,0.72,0.028,lavaplatos
1563722495,1563725422,2927,3.805839416058394,11.816,ducha
1563722546,1563722906,360,0.72,4.319999999999999,inodoro
1563722570,1563722570,1,0.8999999999999999,0.015,lavamanos
1563725369,1563726010,641,0.7114285714285714,1.352,lavamanos
1563728630,1563728644,14,0.9685714285714284,0.246,lavamanos
1563728798,1563728888,90,0.9141176470588236,1.304,lavaplatos
1563753128,1563753470,342,2.3078048780487803,6.915,lavamanos
1563753308,1563753880,572,0.3299999999999999,1.153,ducha
1563758652,1563760811,2159,0.144,3.844,ducha
1563764651,1563770830,6179,0.2279999999999999,5.768,ducha
1563774550,1563777790,3240,0.2,1.446,ducha
1563776614,1563776974,360,0.72,4.319999999999999,inodoro
1563779010,1563779026,16,1.6849999999999998,0.387,lavaplatos
1563779575,1563779695,120,1.1383783783783783,1.622,lavamanos
1563781490,1563781589,99,0.9085714285714284,1.175,lavamanos
1563783116,1563784481,1365,1.8075,0.921,lavaplatos
1563783343,1563783752,409,1.1274418604651164,5.554,lavamanos
1563820663,1563820689,26,1.3019999999999998,0.251,lavaplatos
1563824516,1563824567,51,1.0399999999999998,0.308,lavamanos
1563825817,1563826177,360,0.72,4.319999999999999,inodoro
1563825821,1563827732,1911,3.934791666666667,19.98,ducha
1563826088,1563826100,12,2.91,0.658,lavamanos
1563827538,1563827991,453,0.876,0.549,lavamanos
1563828222,1563828399,177,1.53,2.143,lavaplatos
